1 0.199924 0.199924 0
2 0.206824 0.203374 0.00243959
3 0.203178 0.203309 0.00162726
4 0.217145 0.206768 0.00323479
5 0.219803 0.209375 0.00348337
6 0.19301 0.206647 0.0038243
7 0.196913 0.205257 0.00352173
8 0.214485 0.20641 0.00326497
9 0.21441 0.207299 0.00302077
10 0.228456 0.209415 0.00337929
11 0.228545 0.211154 0.00349103
12 0.203919 0.210551 0.00325176
13 0.189596 0.208939 0.00337759
14 0.214979 0.209371 0.00316377
15 0.232031 0.210881 0.00329384
16 0.249322 0.213284 0.00386614
17 0.20981 0.213079 0.00364411
18 0.220221 0.213476 0.00346319
19 0.239415 0.214841 0.00353979
20 0.195636 0.213881 0.00349062
21 0.199411 0.213192 0.00339173
22 0.220554 0.213527 0.00325402
23 0.205978 0.213198 0.00312905
24 0.189878 0.212227 0.00314593
25 0.201151 0.211784 0.00305113
26 0.209661 0.211702 0.00293487
27 0.197887 0.21119 0.00287042
28 0.193481 0.210558 0.00283674
29 0.196134 0.210061 0.00278218
30 0.210265 0.210067 0.00268945
31 0.21607 0.210261 0.00260966
32 0.206663 0.210149 0.00253053
33 0.230859 0.210776 0.00253047
34 0.201224 0.210495 0.00247159
35 0.199445 0.21018 0.00242106
36 0.199406 0.20988 0.00237223
37 0.186277 0.209242 0.00239235
38 0.20464 0.209121 0.00233246
39 0.198193 0.208841 0.00228942
40 0.165535 0.207758 0.00247497
41 0.208481 0.207776 0.00241467
42 0.201872 0.207635 0.00236126
43 0.211505 0.207725 0.00230807
44 0.217721 0.207953 0.00226676
45 0.209208 0.20798 0.00221656
46 0.207321 0.207966 0.00216842
47 0.215578 0.208128 0.00212832
48 0.224561 0.20847 0.00211134
49 0.208785 0.208477 0.00206826
50 0.211089 0.208529 0.00202755
51 0.195495 0.208274 0.00200384
52 0.224544 0.208586 0.00198958
53 0.200335 0.208431 0.00195813
54 0.189614 0.208082 0.00195262
55 0.215736 0.208221 0.00192207
56 0.20143 0.2081 0.00189157
57 0.219529 0.208301 0.00186898
58 0.203843 0.208224 0.00183834
59 0.236135 0.208697 0.00186706
60 0.21322 0.208772 0.00183746
61 0.212243 0.208829 0.00180822
62 0.200589 0.208696 0.00178393
63 0.192898 0.208446 0.00177316
64 0.207574 0.208432 0.0017455
65 0.23052 0.208772 0.00175141
66 0.207657 0.208755 0.00172496
67 0.216853 0.208876 0.00170344
68 0.23246 0.209222 0.00171333
69 0.18217 0.20883 0.00173278
70 0.182698 0.208457 0.00174778
71 0.187645 0.208164 0.00174757
72 0.224405 0.20839 0.00173779
73 0.189451 0.20813 0.00173324
74 0.199883 0.208019 0.0017134
75 0.203193 0.207954 0.00169176
76 0.208176 0.207957 0.00166951
77 0.21199 0.20801 0.00164865
78 0.20939 0.208027 0.0016276
79 0.205528 0.207996 0.00160731
80 0.200841 0.207906 0.0015897
81 0.225535 0.208124 0.0015849
82 0.198184 0.208003 0.0015702
83 0.216503 0.208105 0.00155462
84 0.203665 0.208052 0.00153701
85 0.200202 0.20796 0.0015217
86 0.216237 0.208056 0.00150705
87 0.238865 0.20841 0.00153077
88 0.200068 0.208315 0.00151631
89 0.199021 0.208211 0.00150286
90 0.212273 0.208256 0.00148684
91 0.221857 0.208406 0.001478
92 0.239188 0.20874 0.00149933
93 0.18326 0.208466 0.00150803
94 0.192731 0.208299 0.00150125
95 0.180933 0.208011 0.00151283
96 0.19992 0.207926 0.00149942
97 0.190537 0.207747 0.00149464
98 0.207012 0.20774 0.0014794
99 0.244305 0.208109 0.00150986
100 0.211803 0.208146 0.00149522
