1 0.0625134 0.0625134 0
2 0.0625168 0.0625151 1.21945e-06
3 0.0625134 0.0625145 9.32198e-07
4 0.0625132 0.0625142 7.54773e-07
5 0.0625129 0.0625139 6.46393e-07
6 0.0625123 0.0625137 5.91564e-07
7 0.062519 0.0625144 8.67645e-07
8 0.0625092 0.0625138 9.74607e-07
9 0.0625155 0.062514 8.84149e-07
10 0.0625121 0.0625138 8.15545e-07
11 0.0625153 0.0625139 7.5268e-07
12 0.0625031 0.062513 1.10229e-06
13 0.0625161 0.0625133 1.04249e-06
14 0.0625179 0.0625136 1.019e-06
15 0.0625183 0.0625139 9.97382e-07
16 0.06251 0.0625137 9.64769e-07
17 0.0625065 0.0625132 9.95437e-07
18 0.0625101 0.0625131 9.54963e-07
19 0.0625194 0.0625134 9.61122e-07
20 0.0625164 0.0625135 9.24874e-07
21 0.0625109 0.0625134 8.89251e-07
22 0.0625141 0.0625135 8.49417e-07
23 0.0625125 0.0625134 8.13568e-07
24 0.0625098 0.0625133 7.93328e-07
25 0.0625102 0.0625131 7.70917e-07
26 0.0625098 0.062513 7.51839e-07
27 0.0625071 0.0625128 7.55497e-07
28 0.0625106 0.0625127 7.32588e-07
29 0.0625064 0.0625125 7.38804e-07
30 0.0625204 0.0625128 7.60118e-07
31 0.0625147 0.0625128 7.38064e-07
32 0.0625087 0.0625127 7.26102e-07
33 0.0625065 0.0625125 7.27926e-07
34 0.0625153 0.0625126 7.1128e-07
35 0.0625198 0.0625128 7.20136e-07
36 0.0625134 0.0625128 7.00322e-07
37 0.0625186 0.062513 6.98781e-07
38 0.0625136 0.062513 6.80591e-07
39 0.0625138 0.062513 6.63456e-07
40 0.0625116 0.062513 6.4776e-07
41 0.062508 0.0625129 6.43083e-07
42 0.062517 0.0625129 6.353e-07
43 0.0625072 0.0625128 6.3463e-07
44 0.0625043 0.0625126 6.49033e-07
45 0.0625163 0.0625127 6.3976e-07
46 0.0625077 0.0625126 6.35188e-07
47 0.0625198 0.0625127 6.39936e-07
48 0.0625099 0.0625127 6.29371e-07
49 0.0625163 0.0625128 6.20842e-07
50 0.0625082 0.0625127 6.15129e-07
51 0.0625128 0.0625127 6.03072e-07
52 0.0625128 0.0625127 5.91478e-07
53 0.0625088 0.0625126 5.8477e-07
54 0.0625164 0.0625127 5.78151e-07
55 0.062506 0.0625125 5.804e-07
56 0.0625151 0.0625126 5.71864e-07
57 0.0625126 0.0625126 5.61832e-07
58 0.0625168 0.0625127 5.56726e-07
59 0.0625107 0.0625126 5.48317e-07
60 0.0625111 0.0625126 5.39782e-07
61 0.0625059 0.0625125 5.42157e-07
62 0.0625169 0.0625126 5.38023e-07
63 0.0625135 0.0625126 5.29694e-07
64 0.0625056 0.0625125 5.32576e-07
65 0.0625117 0.0625125 5.24525e-07
66 0.0625077 0.0625124 5.21556e-07
67 0.0625092 0.0625123 5.16004e-07
68 0.0625153 0.0625124 5.10272e-07
69 0.0625113 0.0625124 5.03103e-07
70 0.0625062 0.0625123 5.03661e-07
71 0.062521 0.0625124 5.11337e-07
72 0.0625133 0.0625124 5.04375e-07
73 0.0625198 0.0625125 5.07548e-07
74 0.0625138 0.0625125 5.0099e-07
75 0.0625114 0.0625125 4.94525e-07
76 0.062512 0.0625125 4.88068e-07
77 0.0625117 0.0625125 4.81852e-07
78 0.0625102 0.0625125 4.76553e-07
79 0.0625093 0.0625124 4.72222e-07
80 0.0625144 0.0625125 4.66958e-07
81 0.0625184 0.0625125 4.66891e-07
82 0.062515 0.0625126 4.6213e-07
83 0.0625146 0.0625126 4.5722e-07
84 0.0625169 0.0625126 4.54694e-07
85 0.0625112 0.0625126 4.49678e-07
86 0.0625067 0.0625126 4.4961e-07
87 0.0625138 0.0625126 4.44686e-07
88 0.0625123 0.0625126 4.39647e-07
89 0.0625178 0.0625126 4.38634e-07
90 0.0625046 0.0625125 4.42712e-07
91 0.0625125 0.0625125 4.37847e-07
92 0.062515 0.0625126 4.33889e-07
93 0.0625088 0.0625125 4.31119e-07
94 0.0625127 0.0625125 4.26539e-07
95 0.0625142 0.0625125 4.22412e-07
96 0.0625102 0.0625125 4.18695e-07
97 0.0625109 0.0625125 4.14701e-07
98 0.0625036 0.0625124 4.20262e-07
99 0.0625113 0.0625124 4.16165e-07
100 0.0625151 0.0625124 4.12883e-07
