0 0 0 0 0 0 0 0 0 0 0 0 0 0.000598682 0.101202 1.17229 2.56813 2.8821 2.56722 2.17726 1.92125 1.68155 1.4673 1.36525 1.28301 1.25067 1.19941 1.16299 1.12851 1.11024 1.13661 1.10113 1.09652 1.11549 1.12256 1.09105 1.08821 1.06386 1.04437 1.03806 1.03095 1.0377 1.02982 1.02432 1.01645 0.996041 1.00197 1.00503 0.995942 0.994733 1.00392 0.999106 1.00149 0.992773 0.991956 0.992183 0.999125 0.989074 0.990667 0.985521 0.980738 0.997878 0.996913 0.993456 0.986006 0.98053 0.997174 0.979683 0.979088 0.983048 0.980944 0.990296 0.984847 0.990945 0.980412 0.993334 0.982345 0.98391 0.978895 0.984787 0.983331 0.984541 0.988597 0.978367 0.985388 0.988963 0.981052 0.99028 0.970591 0.985436 0.970896 0.991226 0.974707 0.982363 0.984174 0.980954 0.98933 0.992807 0.97292 0.981247 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00179605 0.11781 1.22089 2.76654 2.98616 2.71645 2.31905 1.97552 1.7054 1.52012 1.40419 1.27155 1.27014 1.15667 1.1933 1.1496 1.15665 1.1453 1.14524 1.15067 1.12366 1.14017 1.11781 1.11574 1.07605 1.0912 1.07849 1.08545 1.04081 1.0332 1.01988 1.02146 1.03284 1.02737 1.00629 1.01209 1.0085 0.996563 1.01857 1.0146 1.00174 1.00868 1.00058 1.01174 0.994588 0.993283 1.00501 0.988522 0.991616 0.992135 0.991236 0.987397 0.977629 0.976464 0.9879 0.988673 0.990867 0.991113 0.977121 0.984224 0.986621 0.985054 0.981557 0.988742 0.980475 0.969737 0.973077 0.988418 0.970934 0.977402 0.981123 0.976139 0.988291 0.983984 0.979829 0.978299 0.977355 0.97676 0.972685 0.985155 0.973323 0.987926 0.982318 0.980351 0.978063 0.988986 0.970497 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108987 1.14095 2.68958 2.96584 2.7155 2.24213 1.90566 1.66691 1.49856 1.43621 1.26591 1.22163 1.17967 1.13773 1.14987 1.10523 1.14964 1.13281 1.13817 1.10071 1.10551 1.10777 1.0769 1.08854 1.0345 1.04526 1.02403 1.02446 1.01568 1.01959 1.0159 0.999732 1.0257 1.01984 1.00077 1.0171 0.980726 1.01162 1.00054 0.998532 0.99089 0.998846 1.00237 0.993531 1.00384 0.973496 0.998035 0.975079 0.999009 0.973234 0.993642 0.977146 0.984956 0.984067 0.992371 0.989263 0.992321 0.980858 0.97301 0.978902 1.00051 0.986517 0.979472 0.984528 0.977655 0.986358 0.980467 0.98607 0.986063 0.983236 0.981245 0.984245 0.973072 0.981226 0.97795 0.976905 0.983797 0.98661 0.97995 0.973235 0.978746 0.977291 0.978089 0.97525 0.970568 0.981997 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102759 1.15867 2.51762 2.94518 2.60325 2.214 1.85996 1.65322 1.46255 1.36565 1.28682 1.22448 1.18247 1.20052 1.1187 1.14963 1.11162 1.10707 1.12143 1.09487 1.04526 1.07407 1.06511 1.04741 1.03016 1.01637 1.03747 1.04417 1.01755 1.0174 1.01838 1.0243 0.994756 1.0031 1.00675 1.01318 1.00016 0.987006 0.999824 0.983696 0.979718 0.971488 0.987533 0.984056 0.993187 0.979262 0.971881 0.987835 0.976905 0.974452 0.982149 0.987399 0.979056 0.978054 0.987742 0.9795 0.981581 0.989121 0.982853 0.976942 0.986037 0.981078 0.982587 0.97475 0.99753 0.977671 0.981646 0.993942 0.982983 0.993867 0.976124 0.979631 0.97828 0.988326 0.978675 0.982329 0.983504 0.976988 0.986584 0.977456 0.986973 0.987656 0.974701 0.982048 0.991427 0.986639 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0918603 1.18183 2.46832 2.97226 2.62876 2.22806 1.87398 1.6067 1.50201 1.38423 1.27028 1.227 1.16024 1.1718 1.17164 1.10849 1.14553 1.12467 1.0866 1.12288 1.09358 1.09347 1.06806 1.06751 1.07648 1.03015 1.03175 1.01774 1.03725 1.02536 1.01375 1.0194 1.01692 1.01514 0.991116 0.983329 1.00157 1.00684 1.00252 1.00864 0.997064 1.00416 0.981378 0.985376 0.977622 0.979755 0.998602 0.978744 0.991883 0.982384 0.992592 0.983507 0.984462 0.980833 0.977436 0.974506 0.981845 0.997 0.975668 0.988156 0.987178 0.981461 0.975481 0.98391 0.979551 0.974459 0.967682 0.982915 0.978092 0.990125 0.978249 0.987515 0.987938 0.978089 0.991957 0.976169 0.978906 0.978474 0.9892 0.982351 0.986679 0.972887 0.980117 0.97734 0.981999 0.977377 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123518 1.12369 2.62505 2.99257 2.68201 2.13507 1.91943 1.76914 1.49101 1.38027 1.29701 1.21642 1.20516 1.17035 1.13361 1.12304 1.13568 1.11774 1.14778 1.11705 1.12669 1.07199 1.06396 1.06448 1.05299 1.0552 1.04659 1.03244 1.00347 1.0163 1.01959 1.01729 1.01399 1.00232 0.997891 0.992194 1.01291 0.995526 0.992854 0.999943 0.995337 0.991439 0.979326 1.00004 0.988945 0.995727 0.982468 0.994502 0.991324 0.981572 0.975642 1.00422 1.00544 0.975897 0.995884 0.990031 0.97888 0.995121 0.982916 0.982923 0.979822 0.996149 0.982102 0.976113 0.989559 0.982421 0.989917 0.987154 0.978621 0.981405 0.985924 0.984439 0.971292 0.988141 0.975288 0.968265 0.981692 0.980639 0.978636 0.977756 0.987144 0.971774 0.978382 0.981267 0.978466 0.994522 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0975691 1.19137 2.54007 2.84291 2.47379 2.14512 1.8088 1.66738 1.43927 1.37237 1.26646 1.22683 1.1848 1.13268 1.13415 1.0962 1.1223 1.10575 1.11998 1.10042 1.0956 1.09278 1.09067 1.07201 1.063 1.03288 1.04719 1.04639 1.04378 1.04249 1.02929 1.02066 1.01232 1.01805 1.01293 1.02053 1.00654 1.0038 0.998834 1.00048 0.995558 1.01805 1.00015 0.994786 0.999917 1.00726 0.994933 0.991616 0.994314 1.00193 0.985088 0.993633 0.988905 0.979515 0.988952 0.986528 0.986567 0.986153 0.987796 0.973042 0.990915 0.993679 1.00016 0.983201 0.988726 0.983923 0.991955 0.976226 0.985277 0.990156 0.988064 0.970895 0.978849 0.984776 0.98772 0.981934 0.985197 0.994876 0.988549 0.984536 0.990163 0.983407 0.982133 0.986193 0.989683 0.987212 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.000598682 0.108468 1.15685 2.64629 3.02286 2.64981 2.34316 1.91787 1.69265 1.50308 1.41368 1.26755 1.3032 1.16584 1.16386 1.18051 1.17471 1.13661 1.13435 1.14158 1.12531 1.13063 1.11158 1.09083 1.07884 1.0806 1.04995 1.07847 1.05704 1.06076 1.03562 1.02913 1.02256 1.02787 1.02956 0.998123 1.00698 1.01 1.00553 1.01483 0.992125 1.00908 0.993246 1.01208 0.998582 0.991656 0.992767 0.99717 0.996175 0.9695 0.984739 0.984721 0.985186 0.994311 0.980521 0.984927 0.98072 0.978924 0.989975 0.981109 0.980801 0.96873 0.98554 0.979827 0.978658 0.973528 0.974528 0.973712 0.979151 0.987618 0.976489 0.977317 0.979287 0.978426 0.983607 0.985825 0.979794 0.974708 0.972229 0.987362 0.978904 0.979345 0.98318 0.978183 0.98772 0.981212 0.978921 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115734 1.14005 2.5537 2.8707 2.48655 2.18128 1.92462 1.57931 1.44811 1.33363 1.28919 1.1758 1.18262 1.16588 1.07502 1.1184 1.12336 1.11994 1.07927 1.14302 1.11147 1.07277 1.05233 1.03553 1.04709 1.03491 1.04433 1.03758 1.03804 1.03435 1.01165 1.02462 1.01606 0.985196 1.01242 1.01465 1.00178 0.98536 0.989329 0.983277 0.997873 0.998881 0.998065 1.00542 0.981704 1.00134 0.991742 0.995829 0.974641 0.992129 1.00241 0.992692 0.996286 0.994201 0.964688 0.989557 0.993661 0.989634 0.98547 0.984479 0.992331 0.98284 0.989302 0.987181 0.974024 0.981833 0.986531 0.983358 0.981315 0.986195 0.991106 0.991188 0.985108 0.971887 0.991664 0.983787 0.980599 0.972764 0.991968 0.988419 0.988342 0.982821 0.981946 0.980302 0.97598 0.985977 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.000598682 0.0970501 1.12415 2.47994 2.76629 2.5736 2.18128 1.82516 1.68934 1.48735 1.37039 1.26246 1.21458 1.16615 1.14221 1.10835 1.10673 1.07408 1.11818 1.09611 1.12308 1.0658 1.07633 1.0547 1.04415 1.04842 1.0538 1.06017 1.03904 1.02746 1.01134 0.994179 1.00316 0.997986 1.00605 0.992786 1.00516 0.989971 0.996143 0.980418 0.980417 0.98773 0.98545 0.983053 0.978377 0.985181 0.996405 0.991623 0.987546 0.976877 0.972043 0.980942 0.985262 0.988337 0.976664 0.977087 0.985579 0.982767 0.977506 0.980527 0.978619 0.986647 0.980465 0.990794 0.974023 0.984564 0.982472 0.98483 0.973136 0.976055 0.982344 0.989333 0.981258 0.981504 0.973741 0.983595 0.987562 0.980705 0.98914 0.986112 0.9831 0.977072 0.989691 0.981547 0.980509 0.982168 0.98654 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104316 1.14005 2.5068 2.96192 2.63514 2.17325 1.82464 1.66148 1.44143 1.35597 1.32755 1.16053 1.20469 1.14524 1.15095 1.12429 1.09027 1.1217 1.08619 1.1151 1.08001 1.07494 1.07248 1.06363 1.07294 1.03526 1.01358 1.02807 1.04396 1.01261 1.00537 1.01766 0.99627 1.01466 0.99687 1.00244 1.00388 0.996719 0.987903 0.997273 0.998902 0.980524 0.986849 0.991847 0.97507 0.989961 0.986792 0.985035 0.981125 0.969796 0.990441 0.989918 0.987646 0.98481 0.984206 0.976246 0.977035 0.977313 0.988855 0.988641 0.995713 0.981691 0.995271 0.980984 0.97537 0.979346 0.984813 0.975158 0.981091 0.988747 0.974733 0.996743 0.987996 0.98499 0.98018 0.982261 0.98589 0.994772 0.977909 0.974721 0.984308 0.980607 0.981594 0.9864 0.983844 0.981424 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104316 1.16684 2.61462 2.88388 2.76301 2.35751 1.97215 1.73255 1.58264 1.42138 1.40811 1.25671 1.21138 1.20672 1.19099 1.18123 1.19728 1.13831 1.13249 1.14525 1.1443 1.12665 1.15269 1.10748 1.12832 1.08157 1.0613 1.0628 1.05931 1.02714 1.06093 1.0329 1.02737 1.02211 1.03761 1.03919 1.02075 1.01285 1.02374 1.01768 1.00923 1.0206 1.00282 0.990395 1.00129 1.0034 0.998423 1.00105 0.995516 0.990965 1.00277 0.968113 0.988189 0.983109 0.977297 0.988223 0.989729 0.997427 0.983559 0.984075 0.983618 0.978474 0.984975 0.989453 0.981464 0.977757 0.973645 0.983687 0.978894 0.983737 0.974993 0.970552 0.973889 0.983721 0.983664 0.981729 0.981025 0.971512 0.97338 0.977119 0.980384 0.992336 0.974608 0.967545 0.974495 0.983717 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101202 1.16457 2.58015 2.85003 2.71294 2.1919 1.86957 1.60127 1.42849 1.35458 1.28028 1.19376 1.20128 1.12345 1.10902 1.13131 1.11808 1.12137 1.13207 1.10664 1.11009 1.05346 1.0751 1.06347 1.06013 1.02176 1.05591 1.01261 1.01978 1.00638 1.00223 1.01349 1.00763 1.01282 0.996823 1.00685 1.00868 0.998571 1.00228 0.99182 1.00533 1.00143 0.98808 0.989701 0.988275 0.993075 0.989774 0.971125 0.994705 0.974371 0.985639 0.991572 0.996039 0.986103 0.97604 0.992381 0.971808 0.989164 0.97058 0.990743 0.986666 0.982208 0.970538 0.982783 0.976291 0.97603 0.976643 0.977836 0.975093 0.977287 0.986673 0.993981 0.982598 0.985831 0.985602 0.98023 0.97744 0.979478 0.984951 0.972574 0.978074 0.982809 0.986857 0.978706 0.984598 0.978171 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10224 1.23634 2.69359 2.85858 2.6007 2.26882 1.86827 1.6721 1.4494 1.38838 1.3361 1.23254 1.18247 1.1552 1.14665 1.15138 1.12218 1.136 1.12132 1.11335 1.10569 1.10967 1.10099 1.0821 1.05284 1.07171 1.06003 1.05361 1.02818 1.03009 1.0375 1.0436 1.02767 1.02941 1.00267 1.01803 1.00778 1.02063 1.00972 1.00105 1.01559 1.00104 1.00743 0.999507 1.00151 0.989838 0.997647 0.98567 0.994622 0.978648 0.996528 0.990376 0.983647 0.995207 0.980321 0.981918 0.98459 0.98579 0.99575 0.99244 0.986863 0.985349 0.980498 0.978948 0.983076 0.979657 0.97821 0.97427 0.976777 0.984708 0.978983 0.976181 0.981154 0.978859 0.971274 0.973866 0.980879 0.978696 0.983369 0.975071 0.984626 0.984377 0.979238 0.975227 0.97481 0.976782 
