1 0.575546 0.575546 0
2 0.53603 0.555788 0.0139709
3 0.462916 0.524831 0.0269378
4 0.583605 0.539524 0.0238768
5 0.45606 0.522832 0.0242443
6 0.529018 0.523863 0.0202255
7 0.428461 0.510234 0.0214418
8 0.573408 0.518131 0.0201634
9 0.499846 0.516099 0.0180251
10 0.549273 0.519416 0.016525
11 0.53143 0.520509 0.0150588
12 0.482996 0.517383 0.0141246
13 0.459644 0.512941 0.0137187
14 0.54516 0.515242 0.0129303
15 0.598661 0.520804 0.0132102
16 0.496152 0.519263 0.0124741
17 0.657824 0.527414 0.0141549
18 0.588536 0.530809 0.0137698
19 0.471547 0.52769 0.0133937
20 0.559049 0.529258 0.0128154
21 0.566692 0.531041 0.0123285
22 0.624494 0.535289 0.0124785
23 0.558786 0.53631 0.0119777
24 0.437992 0.532214 0.012159
25 0.461975 0.529404 0.0119929
26 0.423622 0.525336 0.0122022
27 0.453639 0.52268 0.0120358
28 0.549532 0.523639 0.0116441
29 0.606293 0.526489 0.0115861
30 0.446292 0.523816 0.0115042
31 0.433655 0.520908 0.0114948
32 0.585757 0.522934 0.0113128
33 0.412735 0.519595 0.0114523
34 0.495543 0.518887 0.0111373
35 0.585723 0.520797 0.0109816
36 0.556791 0.521797 0.0107219
37 0.502258 0.521269 0.0104452
38 0.538196 0.521714 0.0101798
39 0.492884 0.520975 0.00994557
40 0.421672 0.518492 0.010002
41 0.544078 0.519116 0.00977747
42 0.445796 0.517371 0.00969927
43 0.496017 0.516874 0.00948641
44 0.414517 0.514548 0.00955178
45 0.425822 0.512576 0.00954085
46 0.453897 0.511301 0.00941833
47 0.565097 0.512445 0.00928723
48 0.616699 0.514617 0.00934427
49 0.604119 0.516444 0.00933038
50 0.592154 0.517958 0.00926583
