1 -7.53419 -7.53419 0
2 -7.51732 -7.52576 0.00596403
3 -7.51121 -7.52091 0.00561223
4 -7.53317 -7.52397 0.00497657
5 -7.5218 -7.52354 0.00400026
6 -7.53191 -7.52493 0.00356865
7 -7.5124 -7.52314 0.00347906
8 -7.53026 -7.52403 0.00315602
9 -7.52255 -7.52387 0.00280965
10 -7.52166 -7.52365 0.00253733
11 -7.51913 -7.52324 0.00233967
12 -7.5214 -7.52308 0.0021497
13 -7.52799 -7.52346 0.00201714
14 -7.52885 -7.52385 0.00190948
15 -7.52715 -7.52407 0.00179482
16 -7.51988 -7.5238 0.00170162
17 -7.53447 -7.52443 0.00171334
18 -7.51222 -7.52375 0.00174728
19 -7.53209 -7.52419 0.0017095
20 -7.51378 -7.52367 0.0017015
21 -7.53532 -7.52423 0.00170846
22 -7.51844 -7.52396 0.00165093
23 -7.52186 -7.52387 0.00158167
24 -7.52638 -7.52398 0.00151922
25 -7.52722 -7.52411 0.00146396
26 -7.5254 -7.52416 0.00140851
27 -7.51279 -7.52373 0.00141781
28 -7.53298 -7.52407 0.00140513
29 -7.5197 -7.52391 0.00136472
30 -7.52381 -7.52391 0.00131923
31 -7.52079 -7.52381 0.00128052
32 -7.52064 -7.52371 0.00124434
33 -7.52963 -7.52389 0.0012195
34 -7.51731 -7.5237 0.00119891
35 -7.5286 -7.52384 0.00117281
36 -7.52343 -7.52383 0.00114028
37 -7.52393 -7.52383 0.00110947
38 -7.52563 -7.52388 0.00108128
39 -7.512 -7.52357 0.00109561
40 -7.52773 -7.52368 0.00107313
41 -7.52549 -7.52372 0.00104786
42 -7.50916 -7.52337 0.00107875
43 -7.52756 -7.52347 0.00105805
44 -7.52879 -7.52359 0.00104089
45 -7.52144 -7.52354 0.00101886
46 -7.52625 -7.5236 0.000998401
47 -7.52287 -7.52359 0.00097728
48 -7.52876 -7.52369 0.000962844
49 -7.50897 -7.52339 0.000988962
50 -7.52823 -7.52349 0.000973892
51 -7.52043 -7.52343 0.00095664
52 -7.53547 -7.52366 0.000965863
53 -7.51466 -7.52349 0.000962451
54 -7.53188 -7.52365 0.000957072
55 -7.52871 -7.52374 0.000944093
56 -7.51862 -7.52365 0.000931647
57 -7.52371 -7.52365 0.000915303
58 -7.54831 -7.52407 0.000993348
59 -7.49971 -7.52366 0.00105886
60 -7.53498 -7.52385 0.00105787
61 -7.51613 -7.52372 0.00104807
62 -7.52436 -7.52373 0.00103122
63 -7.51941 -7.52367 0.00101713
64 -7.5324 -7.5238 0.00101036
65 -7.50748 -7.52355 0.00102553
66 -7.53186 -7.52368 0.00101768
67 -7.53541 -7.52385 0.00101744
68 -7.53238 -7.52398 0.00101018
69 -7.52694 -7.52402 0.000996451
70 -7.52384 -7.52402 0.000982219
71 -7.52424 -7.52402 0.00096839
72 -7.5141 -7.52388 0.000964688
73 -7.52423 -7.52389 0.000951485
74 -7.52239 -7.52387 0.000938842
75 -7.52198 -7.52384 0.000926663
76 -7.53517 -7.52399 0.000926384
77 -7.5237 -7.52399 0.00091436
78 -7.53934 -7.52418 0.000923577
79 -7.51276 -7.52404 0.000923146
80 -7.52189 -7.52401 0.000911998
81 -7.52637 -7.52404 0.000901202
82 -7.52823 -7.52409 0.00089166
83 -7.53097 -7.52418 0.000884764
84 -7.50504 -7.52395 0.000903068
85 -7.52841 -7.524 0.00089397
86 -7.52387 -7.524 0.000883576
87 -7.53358 -7.52411 0.000880257
88 -7.51741 -7.52403 0.000873541
89 -7.52619 -7.52406 0.000864061
90 -7.52812 -7.5241 0.000855638
91 -7.51906 -7.52405 0.000848029
92 -7.53196 -7.52413 0.000843165
93 -7.51746 -7.52406 0.000837144
94 -7.54351 -7.52427 0.000853429
95 -7.51409 -7.52416 0.00085115
96 -7.51463 -7.52406 0.000848056
97 -7.53513 -7.52418 0.000846949
98 -7.5202 -7.52414 0.000839275
99 -7.52788 -7.52417 0.00083165
100 -7.52445 -7.52418 0.000823338
